date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:43:58	14586/14586	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Mar%202015%2018:25:18%20GMT	http://sindevo.com/minio/minimal/js/jquery.swipebox.js	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/js/jquery.swipebox.js	(from http://sindevo.com/minio/minimal/)
13:43:58	2376/2376	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Mar%202015%2018:25:18%20GMT	http://sindevo.com/minio/minimal/js/jquery.fitvids.js	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/js/jquery.fitvids.js	(from http://sindevo.com/minio/minimal/)
13:43:59	933/933	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2006%20Mar%202015%2018:25:16%20GMT	http://sindevo.com/minio/minimal/js/email.js	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/js/email.js	(from http://sindevo.com/minio/minimal/)
13:43:59	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-f7-ios.png	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-f7-ios.png	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:01	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-name-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-name-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:01	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-password-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-password-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:03	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-email-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-email-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:03	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-calendar-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-calendar-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:04	4250/4250	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Aug%202016%2023:31:23%20GMT	http://sindevo.com/minio/minimal/img/i-form-tel-ios.svg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/img/i-form-tel-ios.svg	(from http://sindevo.com/minio/minimal/css/framework7.css)
13:44:04	214527/214527	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202015%2018:25:26%20GMT	http://sindevo.com/minio/minimal/images/photos/photo12.jpg	C:/My%20Web%20Sites/http___sindevo.com_minio_minimal_/sindevo.com/minio/minimal/images/photos/photo12.jpg	(from http://sindevo.com/minio/minimal/)
